index,date,sha,short_sha,author,subject,top_dirs,files_changed,insertions,deletions,patch_equivalent_in_origin,same_subject_in_origin,draft_recommendation,draft_rationale,draft_tag,commit_url,final_recommendation,final_rationale,final_tag,new_recommendation,new_wave,new_reason
372,2026-03-22,9a306ddb9ab9ee6ecb0ad17171f317a711540b26,9a306ddb9a,Charles Bochet,feat: store SSO connections as connected accounts during sign-in (#18825),"packages/twenty-server (14), packages/twenty-front (4), packages/twenty-shared (1)",19,487,114,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/9a306ddb9ab9ee6ecb0ad17171f317a711540b26,no,"new feature, not core fix",feature,yes,6,feature
373,2026-03-22,bdaff0b7e29c36e67a84b6cf57ac5bb0c1dc0ebc,bdaff0b7e2,Thomas Trompette,Fetch load more on group by (#18811),packages/twenty-front (5),5,21,15,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/bdaff0b7e29c36e67a84b6cf57ac5bb0c1dc0ebc,yes,core app change worth pulling,default_core_yes,yes,3,frontend_fix
374,2026-03-22,96c5728ed09427df38ab12459ca38944b53a271f,96c5728ed0,Félix Malfait,fix: prevent localStorage bloat from derived fields on mock metadata (#18809),packages/twenty-front (3),3,16,11,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/96c5728ed09427df38ab12459ca38944b53a271f,yes,core product bug fix,core_fix,yes,2,backend_fix
375,2026-03-22,d5a7dec117f2689bac1153d2656af5b96621ad5d,d5a7dec117,Charles Bochet,refactor: rename ObjectMetadataItem to EnrichedObjectMetadataItem and clean up metadata flows (#18830),packages/twenty-front (440),440,1409,1285,no,no,no,broad refactor or tooling churn,refactor,https://github.com/twentyhq/twenty/commit/d5a7dec117f2689bac1153d2656af5b96621ad5d,no,broad refactor or tooling churn,refactor,yes,8,code_refactor
376,2026-03-22,7bde8a4dfad2cfbe5488bd8b4f7b022a62ab827e,7bde8a4dfa,Arun,[Chore]: Migration to dynamic view names for standard views (#18701),packages/twenty-server (3),3,94,0,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/7bde8a4dfad2cfbe5488bd8b4f7b022a62ab827e,no,standard-view migration,migration,no,,migration
377,2026-03-22,8ef32c47814cd9d5a4697276b80a14ad0cb33fa6,8ef32c4781,neo773,Add `In-Reply-To` to Email Workflow Node (#18641),"packages/twenty-docs (11), packages/twenty-server (9), packages/twenty-front (4), packages/twenty-shared (2)",26,259,27,no,no,no,workflow feature churn,workflow_feature,https://github.com/twentyhq/twenty/commit/8ef32c47814cd9d5a4697276b80a14ad0cb33fa6,no,workflow feature churn,workflow_feature,yes,6,workflow_feature
378,2026-03-22,1a0588d233ab921df5bfb5e5c400b88a86308257,1a0588d233,lasagna,fix: auto-retry Microsoft OAuth on AADSTS650051 race condition (#18405),packages/twenty-server (6),6,185,0,no,no,yes,security or auth hardening,security,https://github.com/twentyhq/twenty/commit/1a0588d233ab921df5bfb5e5c400b88a86308257,yes,security or auth hardening,security,yes,1,security
379,2026-03-22,fa04e7077e54fa0f4f0684642e4748bedf0460ee,fa04e7077e,github-actions[bot],i18n - translations (#18831),packages/twenty-front (62),62,481,31,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/fa04e7077e54fa0f4f0684642e4748bedf0460ee,no,translations only,translations,no,,translations
380,2026-03-22,23fb2a0d588f617df6d7eb892dd80b0fbfd5cc6a,23fb2a0d58,github-actions[bot],i18n - docs translations (#18832),packages/twenty-docs (8),8,968,0,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/23fb2a0d588f617df6d7eb892dd80b0fbfd5cc6a,no,translations only,translations,no,,translations
381,2026-03-22,9d613dc19d095cb4f8d32ce2127178466699bc2f,9d613dc19d,Lukas Huppertz,Improve helm chart // Fix linting issues & introduce Redis externalSecret for redis password // Add additional ENVs // Improve migrations (#18157),packages/twenty-docker (6),6,92,44,no,no,no,SDK/app-platform only,platform,https://github.com/twentyhq/twenty/commit/9d613dc19d095cb4f8d32ce2127178466699bc2f,no,SDK/app-platform only,platform,no,,sdk_platform
382,2026-03-22,e95adcc75795c783de36e2b6c5bd9b5d18ca13db,e95adcc757,Charles Bochet,"fix(helm): add unit tests, extraEnv schema validation, and minor fixes (#18836)",packages/twenty-docker (6),6,186,21,no,no,no,tests only,tests,https://github.com/twentyhq/twenty/commit/e95adcc75795c783de36e2b6c5bd9b5d18ca13db,no,tests only,tests,yes,7,test_coverage
383,2026-03-22,d16b94bde64132b6d06815288d8cb1512944ce9e,d16b94bde6,BugIsGod,fix: reset form defaultValues after save to fix dirty detection (#18835),packages/twenty-front (2),2,4,2,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/d16b94bde64132b6d06815288d8cb1512944ce9e,yes,core product bug fix,core_fix,yes,3,frontend_fix
384,2026-03-22,c107d804d298c3953af25c4e261a8c3868129290,c107d804d2,Raphaël Bosi,Create command menu items for workflows with manual trigger (#18746),"packages/twenty-server (15), packages/twenty-front (11), packages/twenty-sdk (3)",29,1264,847,no,no,no,workflow feature churn,workflow_feature,https://github.com/twentyhq/twenty/commit/c107d804d298c3953af25c4e261a8c3868129290,no,workflow feature churn,workflow_feature,yes,6,workflow_feature
385,2026-03-23,a1b1622d94926aee56d031f686aa9e51c5771dab,a1b1622d94,github-actions[bot],i18n - translations (#18837),packages/twenty-server (62),62,31,186,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/a1b1622d94926aee56d031f686aa9e51c5771dab,no,translations only,translations,no,,translations
386,2026-03-23,dc00701448791bc0dc60674783d0483f7c44b1d7,dc00701448,sonarly[bot],Fix: TypeError: Cannot convert undefined or null to object (#18333),packages/twenty-front (2),2,2,2,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/dc00701448791bc0dc60674783d0483f7c44b1d7,yes,core product bug fix,core_fix,yes,3,frontend_fix
387,2026-03-23,e9aa6f47e5381268bb1189403ec9c6b4ab343276,e9aa6f47e5,Baptiste Devessier,Allow users to create Fields and Field widget (#18801),"packages/twenty-front (9), packages/twenty-server (5), packages/twenty-sdk (3), packages/twenty-ui (2)",19,1969,819,no,no,no,not clearly worth cherry-picking,default_no,https://github.com/twentyhq/twenty/commit/e9aa6f47e5381268bb1189403ec9c6b4ab343276,no,not clearly worth cherry-picking,default_no,yes,6,improvement
388,2026-03-23,d90d2e3151a393699935101870f3555570e6a159,d90d2e3151,github-actions[bot],i18n - translations (#18838),packages/twenty-front (62),62,691,31,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/d90d2e3151a393699935101870f3555570e6a159,no,translations only,translations,no,,translations
389,2026-03-23,be89ef30cda8a7114efdf8f063eee45b91b5e5a3,be89ef30cd,Baptiste Devessier,Migrate field widgets to backend (#18808),"packages/twenty-front (17), packages/twenty-server (17), packages/twenty-sdk (3), packages/twenty-shared (1)",38,1371,773,no,no,no,not clearly worth cherry-picking,default_no,https://github.com/twentyhq/twenty/commit/be89ef30cda8a7114efdf8f063eee45b91b5e5a3,no,not clearly worth cherry-picking,default_no,yes,6,improvement
390,2026-03-23,68a508a353e4b508e1a3dd11343aae6bbed18ee1,68a508a353,github-actions[bot],i18n - translations (#18839),packages/twenty-server (62),62,31,217,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/68a508a353e4b508e1a3dd11343aae6bbed18ee1,no,translations only,translations,no,,translations
391,2026-03-23,49af5390323cbb029465bce2ea992f6b51c3d960,49af539032,Félix Malfait,Fix migration crash: agent.modelId NOT NULL violation (#18844),packages/twenty-server (1),1,5,4,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/49af5390323cbb029465bce2ea992f6b51c3d960,yes,core product bug fix,core_fix,yes,2,backend_fix
392,2026-03-23,77d4bd9158ad550fcf0c90b1d4fecde5b318b3a8,77d4bd9158,Félix Malfait,Add billing usage analytics dashboard with ClickHouse integration (#18592),"packages/twenty-front (106), packages/twenty-server (42), packages/twenty-sdk (3), packages/twenty-shared (3)",154,2247,566,no,no,no,enterprise monetization,enterprise,https://github.com/twentyhq/twenty/commit/77d4bd9158ad550fcf0c90b1d4fecde5b318b3a8,no,enterprise monetization,enterprise,no,,enterprise
393,2026-03-23,bb9e3c44a1ef8312eb29035666d95eb9bace8d6e,bb9e3c44a1,Félix Malfait,Show AI provider sections regardless of billing status (#18845),packages/twenty-front (1),1,39,49,no,no,no,enterprise monetization,enterprise,https://github.com/twentyhq/twenty/commit/bb9e3c44a1ef8312eb29035666d95eb9bace8d6e,no,enterprise monetization,enterprise,no,,enterprise
394,2026-03-23,e618cc6cf95ac5750a41af501532a64f3b327a80,e618cc6cf9,github-actions[bot],i18n - translations (#18846),packages/twenty-front (62),62,7651,3151,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/e618cc6cf95ac5750a41af501532a64f3b327a80,no,translations only,translations,no,,translations
395,2026-03-23,2dfa7425439dae1fb16a06ebf9c982bb5452ac1d,2dfa742543,Félix Malfait,chore: improve i18n workflow to prevent stale compiled translations (#18850),".github (3), packages/twenty-docker (1), packages/twenty-emails (1), packages/twenty-front (1)",7,37,0,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/2dfa7425439dae1fb16a06ebf9c982bb5452ac1d,no,translations only,translations,no,,translations
396,2026-03-23,c9ca4dfa14e5464e053b0df0e0978f6965f5083d,c9ca4dfa14,Félix Malfait,fix: run AI catalog sync as standalone script to avoid DB dependency (#18853),"packages/twenty-server (3), .github (1)",4,344,366,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/c9ca4dfa14e5464e053b0df0e0978f6965f5083d,no,AI catalog sync plumbing,platform,no,,sdk_platform
397,2026-03-23,b813d643242357e6b18300812ae549e86be6fe6d,b813d64324,github-actions[bot],chore: sync AI model catalog from models.dev (#18854),packages/twenty-server (1),1,435,101,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/b813d643242357e6b18300812ae549e86be6fe6d,no,AI catalog sync data,platform,no,,sdk_platform
398,2026-03-23,630f3a0fd7cfb8e5c9ffc076f165b26ac61d850f,630f3a0fd7,Félix Malfait,chore: trigger automerge for AI catalog sync PRs (#18855),.github (1),1,8,0,no,no,no,CI only,ci,https://github.com/twentyhq/twenty/commit/630f3a0fd7cfb8e5c9ffc076f165b26ac61d850f,no,CI only,ci,no,,ci
399,2026-03-23,0626f3e4696a710afeb5e48bda72129a276eed49,0626f3e469,Charles Bochet,Fix deploy: remove stale @ai-sdk/groq from yarn.lock (#18863),yarn.lock (1),1,0,13,no,no,no,SDK/app-platform only,platform,https://github.com/twentyhq/twenty/commit/0626f3e4696a710afeb5e48bda72129a276eed49,no,SDK/app-platform only,platform,no,,sdk_platform
400,2026-03-23,6f4f7a1198ef31c9d7a5a1fa11df9c7fa47a2bf7,6f4f7a1198,Félix Malfait,fix: add security headers to file serving endpoints to prevent stored XSS (#18857),packages/twenty-server (7),7,247,431,no,no,yes,security or auth hardening,security,https://github.com/twentyhq/twenty/commit/6f4f7a1198ef31c9d7a5a1fa11df9c7fa47a2bf7,yes,security or auth hardening,security,yes,1,security
401,2026-03-23,1cfdd2e8edd4b3e877a153fcb8d5e2c524fdc79c,1cfdd2e8ed,Raphaël Bosi,Update BackfillCommandMenuItemsCommand with workflow backfill (#18848),packages/twenty-server (2),2,274,23,no,no,no,migration/framework churn,migration,https://github.com/twentyhq/twenty/commit/1cfdd2e8edd4b3e877a153fcb8d5e2c524fdc79c,no,migration/framework churn,migration,no,,migration
402,2026-03-23,07a4cf2d266b76d25ac99eb3f21699e2c2cb3fc3,07a4cf2d26,Baptiste Devessier,Ensure command backfills all relations as Field widget (#18858),"packages/twenty-server (4), packages/twenty-front (1)",5,392,70,no,no,no,migration/framework churn,migration,https://github.com/twentyhq/twenty/commit/07a4cf2d266b76d25ac99eb3f21699e2c2cb3fc3,no,migration/framework churn,migration,no,,migration
403,2026-03-23,c58bf9cf069e9c54fe03e7d1241bd31dd174e716,c58bf9cf06,Etienne,Fix e2e test (#18866),packages/twenty-e2e-testing (1),1,21,27,no,no,no,tests only,tests,https://github.com/twentyhq/twenty/commit/c58bf9cf069e9c54fe03e7d1241bd31dd174e716,no,tests only,tests,no,,sdk_tests
404,2026-03-23,24055527c81f45206846ba79f90271cc445b4192,24055527c8,Abdul Rahman,"Rename ""New sidebar item"" to ""New menu item"" (#18859)",packages/twenty-front (5),5,22,22,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/24055527c81f45206846ba79f90271cc445b4192,no,wording tweak only,cosmetic,yes,7,cosmetic
405,2026-03-23,93de331428b59bb1623c487b391a9339b3f0e079,93de331428,github-actions[bot],i18n - translations (#18873),packages/twenty-front (62),62,301,301,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/93de331428b59bb1623c487b391a9339b3f0e079,no,translations only,translations,no,,translations
406,2026-03-23,c6d4162b73bb35c05564eee56a82a78ff37d1a6f,c6d4162b73,Thomas Trompette,Fix: Background color selected row + border bottom settings tab (#18870),packages/twenty-front (2),2,12,1,no,no,no,cosmetic UI polish,cosmetic,https://github.com/twentyhq/twenty/commit/c6d4162b73bb35c05564eee56a82a78ff37d1a6f,no,cosmetic UI polish,cosmetic,yes,7,cosmetic
407,2026-03-23,e2c85b5af00ca56622899b24b0f8f7f804bbd538,e2c85b5af0,Thomas des Francs,Fix workspace dropdown truncation and center auth titles (#18869),packages/twenty-front (5),5,25,12,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/e2c85b5af00ca56622899b24b0f8f7f804bbd538,yes,core product bug fix,core_fix,yes,3,frontend_fix
408,2026-03-23,708e53d829a1f9e0bcf964f7cc4537feed1d83dd,708e53d829,Charles Bochet,Fix multi-select option removal crashing when records contain removed values (#18871),packages/twenty-server (2),2,222,10,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/708e53d829a1f9e0bcf964f7cc4537feed1d83dd,yes,core product bug fix,core_fix,yes,3,frontend_fix
409,2026-03-24,0ded15b3633cbf7b15d0a3ae1eecd020da54f4fc,0ded15b363,Charles Bochet,Add visual regression CI for twenty-ui (#18877),.github (2),2,178,0,no,no,no,CI only,ci,https://github.com/twentyhq/twenty/commit/0ded15b3633cbf7b15d0a3ae1eecd020da54f4fc,no,CI only,ci,no,,ci
410,2026-03-24,69fe6fcadd3c0895dd86d1b525c5f90210d6fbe9,69fe6fcadd,Charles Bochet,chore: add explicit return type to getBackgroundColor (#18878),".github (1), packages/twenty-ui (1)",2,6,1,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/69fe6fcadd3c0895dd86d1b525c5f90210d6fbe9,no,"new feature, not core fix",feature,yes,6,feature
411,2026-03-24,fd044ba9a22d71432c6362054a1fa9907c75ce0f,fd044ba9a2,github-actions[bot],chore: sync AI model catalog from models.dev (#18885),packages/twenty-server (1),1,402,103,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/fd044ba9a22d71432c6362054a1fa9907c75ce0f,no,AI catalog sync data,platform,no,,sdk_platform
412,2026-03-24,dd84ab25df61fabd016ae639c0cb915052fd566c,dd84ab25df,Félix Malfait,chore: optimize app-dev Docker image and add CI test (#18856),"packages/twenty-docker (5), .github (2), packages/twenty-front (1)",8,216,160,no,no,no,CI only,ci,https://github.com/twentyhq/twenty/commit/dd84ab25df61fabd016ae639c0cb915052fd566c,no,CI only,ci,no,,ci
413,2026-03-24,493830204a349e9b56be509df972d54e1e4232d3,493830204a,nitin,[AI] Fix new chat button stacking side panel and auto-focus editor (#18875),packages/twenty-front (5),5,17,15,no,no,no,cosmetic UI polish,cosmetic,https://github.com/twentyhq/twenty/commit/493830204a349e9b56be509df972d54e1e4232d3,no,cosmetic UI polish,cosmetic,yes,7,cosmetic
414,2026-03-24,cc2be505c0581feaa2a3bbd4e33740805b946cd2,cc2be505c0,martmull,Fix twenty app dev image (#18852),"packages/twenty-sdk (13), packages/create-twenty-app (6), packages/twenty-docs (2)",21,255,127,no,no,no,SDK/app-platform only,platform,https://github.com/twentyhq/twenty/commit/cc2be505c0581feaa2a3bbd4e33740805b946cd2,no,SDK/app-platform only,platform,no,,sdk_platform
415,2026-03-24,960c80999e4e4c031eece061c6fa685ab5782c4a,960c80999e,github-actions[bot],i18n - docs translations (#18903),packages/twenty-docs (16),16,208,16,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/960c80999e4e4c031eece061c6fa685ab5782c4a,no,translations only,translations,no,,translations
416,2026-03-24,8eff9efab2d26ceaa9f3bd4aa61884a9bf922100,8eff9efab2,Baptiste Devessier,Fix rich text widget edition (#18899),packages/twenty-front (1),1,1,0,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/8eff9efab2d26ceaa9f3bd4aa61884a9bf922100,yes,core product bug fix,core_fix,yes,3,frontend_fix
417,2026-03-24,e0b36c39311b44b15f9cea2a489eca3e887ef0d9,e0b36c3931,neo773,fix: ai providers json formatting (#18910),packages/twenty-server (2),2,112,403,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/e0b36c39311b44b15f9cea2a489eca3e887ef0d9,no,AI config formatting,noncore_feature,yes,6,noncore_feature
418,2026-03-24,ec459d8dc834e1d7dd96b80d931d61e523cd70a6,ec459d8dc8,Abdul Rahman,Fix cropped view/link overlay icons in collapsed navigation sidebar (#18883),packages/twenty-front (2),2,14,4,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/ec459d8dc834e1d7dd96b80d931d61e523cd70a6,no,sidebar icon polish,cosmetic,yes,7,cosmetic
419,2026-03-24,d3c7b0131d3b8a1a3f9725a318a6e737829e21dc,d3c7b0131d,martmull,Fix lambda driver (#18907),packages/twenty-server (1),1,41,21,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/d3c7b0131d3b8a1a3f9725a318a6e737829e21dc,no,lambda-driver specific,platform,no,,sdk_platform
420,2026-03-24,56ea79d98c9d4ec4c263094ace7d70a5dfbb1873,56ea79d98c,Etienne,Perf investigation - Time qgl query (#18911),"packages/twenty-server (9), packages/twenty-sdk (2), packages/twenty-front (1), packages/twenty-shared (1)",13,181,11,no,no,no,not clearly worth cherry-picking,default_no,https://github.com/twentyhq/twenty/commit/56ea79d98c9d4ec4c263094ace7d70a5dfbb1873,no,not clearly worth cherry-picking,default_no,yes,6,improvement
421,2026-03-24,7b6fb52df779c792bd0f2d0f41b05eda5b58f4bc,7b6fb52df7,Charles Bochet,fix: validate blocknote JSON in rich text fields (#18902),"packages/twenty-front (7), packages/twenty-server (7)",14,209,145,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/7b6fb52df779c792bd0f2d0f41b05eda5b58f4bc,yes,core product bug fix,core_fix,yes,3,frontend_fix
422,2026-03-24,4104b1d2bc7c75013b548b0f5190bde9c5136c19,4104b1d2bc,github-actions[bot],i18n - translations (#18915),packages/twenty-server (31),31,62,0,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/4104b1d2bc7c75013b548b0f5190bde9c5136c19,no,translations only,translations,no,,translations
423,2026-03-24,7a1780e415fbac2db3b108c1431d1368fae3aaa4,7a1780e415,Baptiste Devessier,Fix duplicate views creation in command (#18900),packages/twenty-server (1),1,38,4,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/7a1780e415fbac2db3b108c1431d1368fae3aaa4,yes,core product bug fix,core_fix,yes,3,frontend_fix
424,2026-03-24,c1ec5567ce7235a34cdbab8c704fdabc8bef4ed3,c1ec5567ce,Abdul Rahman,fix: insert-before folder for workspace DnD and add-to-nav drags (#18789),packages/twenty-front (16),16,215,107,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/c1ec5567ce7235a34cdbab8c704fdabc8bef4ed3,yes,core product bug fix,core_fix,yes,3,frontend_fix
425,2026-03-24,4c6e1024931e26cdd714f8c3061e92e090fef84e,4c6e102493,Thomas Trompette,Display found items after full items loaded (#18914),packages/twenty-front (1),1,24,26,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/4c6e1024931e26cdd714f8c3061e92e090fef84e,yes,core app change worth pulling,default_core_yes,yes,3,frontend_fix
426,2026-03-24,2317a701bdad42419da9c2dbca9e271527408fc3,2317a701bd,martmull,Fix double arrow (#18916),packages/twenty-front (1),1,1,7,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/2317a701bdad42419da9c2dbca9e271527408fc3,no,arrow icon polish,cosmetic,yes,7,cosmetic
427,2026-03-24,611947e031c0a2e8a88e1fd99f13c3c4fc050053,611947e031,Charles Bochet,"fix: metadata store lifecycle during sign-in, sign-out, and locale change (#18901)",packages/twenty-front (36),36,395,161,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/611947e031c0a2e8a88e1fd99f13c3c4fc050053,yes,core product bug fix,core_fix,yes,2,backend_fix
428,2026-03-24,37787defc293530833ed2950c16b8b69eb86ccef,37787defc2,martmull,Fix readme (#18918),packages/twenty-sdk (1),1,14,5,no,no,no,SDK/app-platform only,platform,https://github.com/twentyhq/twenty/commit/37787defc293530833ed2950c16b8b69eb86ccef,no,SDK/app-platform only,platform,no,,sdk_platform
429,2026-03-24,341c13bf32769294742f4f4f19d90d797c012681,341c13bf32,martmull,Fix documentation (#18917),"packages/twenty-docs (4), packages/twenty-front (1)",5,32,32,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/341c13bf32769294742f4f4f19d90d797c012681,no,docs only,docs,no,,docs
430,2026-03-24,27c0ca975ff5f7b56ec2412776e48a6956b73176,27c0ca975f,Abdul Rahman,Fix navigation “add before/after” insertion index (#18879),packages/twenty-front (3),3,15,19,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/27c0ca975ff5f7b56ec2412776e48a6956b73176,yes,core product bug fix,core_fix,yes,3,frontend_fix
431,2026-03-24,49afe5dbc46f0dddc1a490d5baa28020771365c6,49afe5dbc4,Raphaël Bosi,Refactor: Unify command menu item execution (#18908),"packages/twenty-front (81), packages/twenty-server (19), packages/twenty-sdk (2), packages/twenty-shared (1)",103,1294,1129,no,no,no,broad refactor or tooling churn,refactor,https://github.com/twentyhq/twenty/commit/49afe5dbc46f0dddc1a490d5baa28020771365c6,no,broad refactor or tooling churn,refactor,yes,8,code_refactor
432,2026-03-24,cec23e89facbc26e1a502162a6b86482262b6b8a,cec23e89fa,Samuel Arbibe,Fix batch update optimistic and prevent accidental mass-update (#17213),packages/twenty-front (13),13,137,28,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/cec23e89facbc26e1a502162a6b86482262b6b8a,yes,core product bug fix,core_fix,yes,3,frontend_fix
433,2026-03-24,856c72c5d668299014e60e3bc944c8ec3aa077f1,856c72c5d6,github-actions[bot],i18n - translations (#18920),"packages/twenty-server (62), packages/twenty-front (31)",93,2231,461,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/856c72c5d668299014e60e3bc944c8ec3aa077f1,no,translations only,translations,no,,translations
434,2026-03-24,8696e3b7ec99e6e76eebcb3aec09d1ced4608dd3,8696e3b7ec,github-actions[bot],i18n - translations (#18922),packages/twenty-front (62),62,361,181,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/8696e3b7ec99e6e76eebcb3aec09d1ced4608dd3,no,translations only,translations,no,,translations
435,2026-03-24,77bade811439f8ca55ac8f58d91fd947aaac530d,77bade8114,github-actions[bot],i18n - docs translations (#18925),packages/twenty-docs (54),54,2476,414,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/77bade811439f8ca55ac8f58d91fd947aaac530d,no,translations only,translations,no,,translations
436,2026-03-24,d9eef5f3513161b88dd2fd0d51d60da46482fe73,d9eef5f351,Charles Bochet,Fix visual regression dispatch for fork PRs (#18921),.github (3),3,144,68,no,no,no,CI only,ci,https://github.com/twentyhq/twenty/commit/d9eef5f3513161b88dd2fd0d51d60da46482fe73,no,CI only,ci,no,,ci
437,2026-03-24,cac92bffe3c8b810ca800c60abc9df2a5795aee7,cac92bffe3,Raphaël Bosi,Refactor backfill-command-menu-items to use a single validateBuildAndRun call (#18923),packages/twenty-server (1),1,165,221,no,no,no,broad refactor or tooling churn,refactor,https://github.com/twentyhq/twenty/commit/cac92bffe3c8b810ca800c60abc9df2a5795aee7,no,broad refactor or tooling churn,refactor,yes,8,code_refactor
438,2026-03-24,c94aa7316af87eeb9e8e8b34abfc3967edb03044,c94aa7316a,Thomas Trompette,send X-Schema-Version header when metadataVersion is 0 (#18924),"packages/twenty-front (1), packages/twenty-server (1)",2,3,3,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/c94aa7316af87eeb9e8e8b34abfc3967edb03044,yes,core app change worth pulling,default_core_yes,yes,2,backend_fix
439,2026-03-24,96f3ff0e9051002d2fb04e6b513c1d34fe02ed0c,96f3ff0e90,Lucas Bordeau,Add record table widget to dashboards (#18747),"packages/twenty-front (131), packages/twenty-server (13), packages/twenty-sdk (3), packages/twenty-shared (3)",152,5359,1038,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/96f3ff0e9051002d2fb04e6b513c1d34fe02ed0c,no,"new feature, not core fix",feature,yes,6,feature
440,2026-03-24,16451ee2eedcb672cba002c2fd01b208d4986126,16451ee2ee,github-actions[bot],i18n - translations (#18926),packages/twenty-front (62),62,1111,31,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/16451ee2eedcb672cba002c2fd01b208d4986126,no,translations only,translations,no,,translations
441,2026-03-24,4ea2e323661739c1a299572da80e3d92a5556dc5,4ea2e32366,Paul Rastoin,Refactor twenty client sdk provisioning for logic function and front-component (#18544),"packages/twenty-server (65), packages/twenty-sdk (42), packages/twenty-apps (22), packages/twenty-client-sdk (19)",189,11911,9280,no,no,no,broad refactor or tooling churn,refactor,https://github.com/twentyhq/twenty/commit/4ea2e323661739c1a299572da80e3d92a5556dc5,no,broad refactor or tooling churn,refactor,no,,sdk_refactor
442,2026-03-24,5c99d7205f0e5589ed3c6f1e139ee92676818934,5c99d7205f,github-actions[bot],i18n - translations (#18930),packages/twenty-server (62),62,651,31,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/5c99d7205f0e5589ed3c6f1e139ee92676818934,no,translations only,translations,no,,translations
443,2026-03-24,a6519f2c9720222505259c461334fb12d9733670,a6519f2c97,github-actions[bot],i18n - docs translations (#18931),packages/twenty-docs (22),22,125,125,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/a6519f2c9720222505259c461334fb12d9733670,no,translations only,translations,no,,translations
444,2026-03-24,0af7760441eb8d440062ad84545d90bfb0a6220a,0af7760441,github-actions[bot],i18n - docs translations (#18932),packages/twenty-docs (3),3,64,64,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/0af7760441eb8d440062ad84545d90bfb0a6220a,no,translations only,translations,no,,translations
445,2026-03-25,37640521d5b04e34079df66f4089c41b58b70ae0,37640521d5,Abdul Rahman,"Batch create, update, and delete navigation menu items (#18882)","packages/twenty-front (26), packages/twenty-server (19), packages/twenty-client-sdk (3)",48,2176,566,no,no,no,not clearly worth cherry-picking,default_no,https://github.com/twentyhq/twenty/commit/37640521d5b04e34079df66f4089c41b58b70ae0,no,not clearly worth cherry-picking,default_no,yes,6,improvement
